mp-1019104,-0.522679329,
mp-1019108,-0.700256765,
mp-1019253,-1.595067024,
mp-1019255,-0.320746362,
mp-1019256,-0.336904377,
mp-1019257,-0.563288987,
mp-1019266,-1.224746823,
mp-10193,-1.29952693,
mp-1019316,-0.233629271,
mp-1019357,-1.432181954,
mp-1019358,-1.763895512,
mp-1019359,-1.259345412,
mp-1019360,-1.424392223,
mp-1019362,-0.904204726,
mp-1019377,-2.852244377,
mp-10194,-1.204374194,
mp-1019509,-2.201598644,
mp-1019517,-1.095469594,
mp-1019518,-3.322311878,
mp-1019519,-1.460042357,
mp-1019522,-2.999805689,
mp-1019523,-3.503786802,
mp-1019524,-1.899462581,
mp-1019525,-3.02630806,
mp-1019527,-3.302236319,
mp-1019529,-3.25679493,
mp-1019530,-3.233242512,
mp-1019531,-2.394298077,
mp-1019534,-3.456076145,
mp-1019539,-2.43081665,
mp-1019542,-3.216146708,
mp-1019543,-3.226637363,
mp-1019544,-3.648159266,
mp-1019545,-0.909505725,
mp-1019548,-2.071438313,
mp-1019549,-3.309524536,
mp-1019555,-2.854216337,
mp-1019557,-2.161496639,
mp-1019558,-3.388515472,
mp-1019559,-3.252515793,
mp-1019560,-3.252640963,
mp-1019565,-2.648182154,
mp-1019570,-3.477630377,
mp-1019576,-1.236780882,
mp-1019578,-1.325472116,
mp-1019581,-2.240694761,
mp-1019593,-2.889880657,
mp-1019602,-2.984827518,
mp-1019603,-2.897005796,
mp-1019606,-2.766913414,
mp-1019608,-2.14265871,
mp-1019610,-3.150100946,
mp-1019611,-2.882778168,
mp-1019614,-2.96395731,
mp-1019713,-2.804010391,
mp-1019714,-3.29466939,
mp-1019715,-2.850758076,
mp-1019716,-2.741208076,
mp-1019717,-2.15303421,
mp-1019718,-2.963082314,
mp-1019719,-3.063333988,
mp-1019720,-3.180544615,
mp-1019729,-3.333067656,
mp-1019732,-3.421261311,
mp-1019734,-1.235754132,
mp-1019735,-3.24166584,
mp-1019738,-3.089818001,
mp-1019747,-3.216704845,
mp-1019774,-3.277321577,
mp-1019775,-2.021485567,
mp-1019777,-3.159874916,
mp-1019778,-2.755779028,
mp-1019781,-2.655040741,
mp-1019785,-2.121060848,
mp-1019787,-2.657592773,
mp-1019789,-2.330233335,
mp-1019792,-3.196703672,
mp-1019793,-3.003838539,
mp-1019794,-2.685368299,
mp-1019796,-2.620164156,
mp-1019797,-2.346760511,
mp-1019805,-2.077245474,
mp-1019808,-2.906899452,
mp-1019888,-0.640122414,
mp-1019889,-3.063542604,
mp-1019893,-1.531700492,
mp-1019896,-2.886623621,
mp-1019967,-1.480957389,
mp-1020009,-3.208770037,
mp-1020014,-2.830719948,
mp-1020016,-1.125666022,
mp-1020018,-2.334093094,
mp-1020023,-2.982549429,
mp-1020024,-2.695462704,
mp-1020026,-2.865970373,
mp-1020058,-1.444405675,
mp-1020060,-2.056256294,
mp-1020106,-2.24181962,
mp-1020122,-2.292057753,
mp-1020144,-2.889885664,
mp-1020146,-2.792215586,
mp-1020147,-2.686808586,
mp-1020159,-2.102214336,
mp-1020162,-2.845974445,
mp-1020163,-2.843040943,
mp-1020164,-2.654997587,
mp-1020181,-2.696377516,
mp-1020587,-1.12442553,
mp-1020599,-2.291457891,
mp-1020606,-3.146566868,
mp-1020612,-2.248542547,
mp-1020613,-1.648496151,
mp-1020615,-3.193614006,
mp-1020620,-2.697681189,
mp-1020624,-2.852286577,
mp-1020627,-1.329240203,
mp-1020628,-2.805108309,
mp-1020630,-1.485684752,
mp-1020633,-2.774233103,
mp-1020634,-3.130801439,
mp-1020637,-3.13917923,
mp-1020641,-3.17710042,
mp-1020646,-2.747891903,
mp-1020647,-3.097225189,
mp-1020650,-2.915805578,
mp-1020654,-3.135121584,
mp-1020657,-2.88304615,
mp-1020658,-2.225554228,
mp-1020662,-2.360601664,
mp-1020664,-2.717678785,
mp-1020671,-1.552441835,
mp-1020683,-2.870965004,
mp-1020705,-2.751960516,
mp-1020707,-2.656404734,
mp-1020711,-2.125192881,
mp-1020712,-0.974633098,
mp-1020716,-2.32819438,
mp-1020724,-2.866543055,
mp-1020740,-3.1019907,
mp-1020896,-2.557328224,
mp-10209,-0.749164045,
mp-1021328,-0.377141088,
mp-1021330,-2.02550745,
mp-1021497,-1.218390584,
mp-1021504,-2.952504396,
mp-1021506,-0.620711029,
mp-1021508,-0.482355505,
mp-1021509,-0.414219409,
mp-10226,-2.180584431,
mp-1022965,-2.653336048,
mp-10233,-2.095101357,
mp-1023924,-1.30622375,
mp-1023925,-1.259752154,
mp-1023928,-0.739523828,
mp-1023933,-0.557021618,
mp-1023935,-0.271954805,
mp-1023936,-0.556098938,
mp-1023937,-1.258856654,
mp-1023938,-0.274181306,
mp-1023939,-1.307412148,
mp-1023940,-0.67266053,
mp-1023954,-1.282609344,
mp-1024047,-1.020123363,
mp-1024048,-0.902997017,
mp-1024049,-0.875678539,
mp-1024052,-0.939806759,
mp-1024073,-2.102570057,
mp-10246,-1.129600286,
mp-10247,-1.36706686,
mp-1024947,-0.540941,
mp-1024948,-0.381042928,
mp-1024955,-0.824033558,
mp-1024957,-0.285332143,
mp-1024964,-1.077624321,
mp-1024983,-0.403125137,
mp-1024985,-0.642005861,
mp-1024986,-0.998608112,
mp-1024988,-0.69257921,
mp-1024990,-0.689379632,
mp-1024991,-0.283333004,
mp-1025001,-0.401950896,
mp-1025013,-0.33766681,
mp-1025021,-0.241218776,
mp-1025023,-1.088663578,
mp-1025025,-0.709575534,
mp-1025029,-1.47158432,
mp-1025033,-0.17895253,
mp-1025039,-0.729557216,
mp-1025051,-0.721770227,
mp-1025059,-0.298779815,
mp-1025068,-0.639554203,
mp-1025069,-0.651405036,
mp-1025071,-0.658285022,
mp-1025075,-0.691655874,
mp-1025079,-1.022716045,
mp-1025082,-1.147447705,
mp-1025087,-0.826572597,
mp-1025096,-0.390383542,
mp-1025098,-1.177066565,
mp-1025099,-1.049847722,
mp-1025105,-0.602503777,
mp-1025122,-0.294291884,
mp-1025123,-0.378727943,
mp-1025128,-0.424594939,
mp-1025129,-0.591911614,
mp-1025137,-0.013912846,
mp-1025154,-2.536239147,
mp-1025155,-0.437693655,
mp-1025158,-2.759119749,
mp-1025159,-0.393690348,
mp-1025163,-2.438770771,
mp-1025175,-0.351783663,
mp-1025179,-2.879482985,
mp-1025181,-0.340033382,
mp-1025189,-0.621275008,
mp-1025194,-0.579314709,
mp-1025198,-0.313901991,
mp-1025200,-3.462131739,
mp-1025208,-2.70911932,
mp-1025210,-0.564307809,
mp-1025225,-0.455749571,
mp-1025227,-2.267705441,
mp-1025230,-0.17125389,
mp-1025238,-0.528754711,
mp-1025245,-0.550202966,
mp-1025246,-0.58940345,
mp-1025249,-0.593726456,
mp-1025250,-1.637175083,
mp-1025257,-0.45011124,
mp-1025262,-0.640465021,
mp-1025274,-2.85602808,
mp-1025283,-0.448144943,
mp-1025285,-0.555258512,
mp-1025288,-0.464616686,
mp-1025289,-0.599900126,
mp-1025290,-0.583729565,
mp-1025294,-0.392089307,
mp-1025325,-0.218158588,
mp-1025326,-0.335433096,
mp-1025335,-0.520524859,
mp-1025338,-1.959047079,
mp-1025340,-0.332402408,
mp-1025352,-2.341531515,
mp-1025354,-0.70155251,
mp-1025355,-0.419027865,
mp-1025357,-0.700348139,
mp-1025358,-0.379445851,
mp-1025361,-0.605778933,
mp-1025362,-0.619227946,
mp-1025368,-1.666573048,
mp-1025369,-0.391404182,
mp-1025371,-0.29586333,
mp-1025379,-0.550850213,
mp-1025382,-0.630180776,
mp-1025384,-0.543776989,
mp-1025389,-0.65359515,
mp-1025390,-0.552091897,
mp-1025393,-0.815621138,
mp-1025399,-0.820034266,
mp-1025402,-0.105604127,
mp-1025404,-0.764797151,
mp-1025409,-1.322775483,
mp-1025413,-0.857984304,
mp-1025415,-0.479261041,
mp-1025427,-0.516787708,
mp-1025431,-1.19344604,
mp-1025436,-2.754209042,
mp-1025438,-1.337601066,
mp-1025442,-0.156707242,
mp-1025444,-1.309306502,
mp-1025445,-0.876924753,
mp-1025446,-0.577092171,
mp-1025460,-4.012464046,
mp-1025464,-0.429676414,
mp-1025467,-0.62243259,
mp-1025468,-0.637449861,
mp-1025478,-0.714528739,
mp-1025489,-0.794618249,
mp-1025490,-2.75804472,
mp-1025496,-1.073934317,
mp-1025498,-0.974102616,
mp-1025502,-3.00790143,
mp-1025504,-0.657469869,
mp-1025508,-0.655545533,
mp-1025509,-3.529122591,
mp-1025519,-0.648575366,
mp-1025522,-0.97068727,
mp-1025526,-0.721947074,
mp-1025532,-0.140719518,
mp-1025536,-0.615968108,
mp-1025552,-0.654057026,
mp-1025553,-0.651439846,
mp-1025554,-0.514947712,
mp-1025564,-0.976906717,
mp-1025567,-2.229574919,
mp-1025568,-0.087438717,
mp-1025571,-1.259993672,
mp-1025572,-0.557270586,
mp-1025874,-1.307740808,
mp-1025911,-1.290461063,
mp-1025922,-1.290542364,
mp-1027273,-1.270650983,
mp-1027335,-1.282634377,
mp-1027525,-1.307920456,
mp-1027569,-1.294464707,
mp-1027645,-1.294621229,
mp-1027647,-1.282628655,
mp-1027692,-0.673028469,
mp-1028441,-1.260133743,
mp-1028698,-0.55737114,
mp-10288,-1.496453524,
mp-1029246,-1.270659208,
mp-1029257,-0.088458449,
mp-1029275,-1.488359332,
mp-1029297,-1.52956903,
mp-1029331,-1.680818319,
mp-1029367,-0.343568981,
mp-1029418,-1.101894855,
mp-1029492,-0.417662472,
mp-1029493,-0.933005452,
mp-1029497,-0.692653179,
mp-1029504,-0.949770212,
mp-1029505,-0.692048371,
mp-1029565,-0.644467533,
mp-1029572,-1.550213099,
mp-1029584,-1.218844771,
mp-1029602,-0.947994709,
mp-1029625,-1.266348124,
mp-1029627,-0.586531103,
mp-1029650,-0.425253212,
mp-1029677,-0.143506259,
mp-1029686,-0.710680842,
mp-1029689,-1.064876437,
mp-1029705,-0.526656508,
mp-1029711,-0.837630391,
mp-1029770,-0.997185707,
mp-1029773,-1.352122664,
mp-1029775,-0.857467115,
mp-10298,-1.104193211,
mp-1029828,-0.65955615,
mp-1029832,-1.252264142,
mp-1029843,-0.996943414,
mp-1029845,-0.55322969,
mp-1029850,-0.533094525,
mp-1029857,-0.656408727,
mp-1029860,-0.73835361,
mp-1029862,-0.560063839,
mp-1029863,-0.456565499,
mp-1029869,-0.583064079,
mp-1029872,-0.877108932,
mp-1029899,-0.745863318,
mp-10299,-2.686106205,
mp-1029915,-0.820564628,
mp-1029920,-1.008242726,
mp-1029959,-0.979644656,
mp-1029967,-0.619932294,
mp-1029975,-0.623993814,
mp-10301,-2.809598684,
mp-1030119,-1.282621384,
mp-1030245,-1.015508771,
mp-1030319,-0.275366604,
mp-1030657,-0.917869806,
mp-1030663,-0.93438369,
mp-1030704,-0.640435219,
mp-1030752,-0.684648812,
mp-1030950,-0.660914958,
mp-1031,-0.352986902,
mp-10314,-0.691580415,
mp-10318,-0.772825241,
mp-10320,-2.958283424,
mp-10321,-2.674777985,
mp-1033,-0.468244761,
mp-10333,-0.587328553,
mp-10336,-1.247595549,
mp-10337,-1.262403727,
mp-10340,-1.962201715,
mp-10342,-3.693465233,
mp-10344,-3.36504674,
mp-10348,-3.480993986,
mp-10350,-2.847937584,
mp-10368,-0.463877678,
mp-1037,-0.69579798,
mp-1037175,-2.946467161,
mp-10378,-0.304011583,
mp-10382,-0.974564433,
mp-10383,-1.304940224,
mp-1038976,-0.018315129,
mp-1040,-0.060692921,
mp-10401,-2.572409868,
mp-1040443,-2.086171865,
mp-10417,-1.89434731,
mp-10418,-1.872021794,
mp-10419,-0.429158956,
mp-10430,-0.849026203,
mp-10434,-0.856835604,
mp-10436,-0.381331205,
mp-1044,-0.660584629,
mp-10442,-0.373282224,
mp-10447,-2.305545568,
mp-10448,-2.107284069,
mp-1045,-3.790726423,
mp-10453,-0.896495342,
mp-10476,-2.65864706,
mp-1048,-0.396232069,
mp-10480,-0.320581377,
mp-10487,-0.419124573,
mp-10489,-0.961887538,
mp-1049,-1.076006413,
mp-10495,-1.708606839,
mp-10499,-3.183526754,
mp-10503,-0.226880535,
mp-10509,-3.176844835,
mp-10510,-3.555886745,
mp-10517,-3.093280792,
mp-10529,-0.716848493,
mp-1053,-0.314192057,
mp-10531,-0.69256556,
mp-10533,-1.704146028,
mp-1054,-0.305770516,
mp-10543,-1.892916799,
mp-10547,-1.07299459,
mp-10555,-0.976207793,
mp-10556,-1.016159296,
mp-10558,-1.507522464,
mp-10559,-3.099102736,
mp-1056,-3.992755175,
mp-10566,-0.497288227,
mp-1056857,8.88E-16,
mp-10569,-0.881596029,
mp-1057015,-0.863421023,
mp-10572,-0.827745855,
mp-1057315,0,
mp-10577,-1.054580927,
mp-10580,-0.479293644,
mp-10581,-0.445790112,
mp-10582,-0.942764401,
mp-10606,-0.341479361,
mp-10607,-0.525288105,
mp-1061,-1.022731423,
mp-10611,-0.428871602,
mp-1061298,8.88E-16,
mp-1061766,-1.019343019,
mp-1061769,-0.438089877,
mp-1061861,-0.633948743,
mp-1062030,-1.711724639,
mp-10622,-1.491457224,
mp-1062310,-0.271490216,
mp-10626,-1.048916817,
mp-1062935,-0.480037093,
mp-1063174,-0.819547713,
mp-1063245,-0.138435841,
mp-1063607,-1.697485566,
mp-1063914,-0.258930147,
mp-1064227,0.00100915,
mp-1064367,-0.540805519,
mp-1064469,-0.312211454,
mp-1064554,-0.181106433,
mp-1064719,-0.327041447,
mp-1064843,-0.270320624,
mp-1064952,-0.38895306,
mp-1065,-1.267221808,
mp-1065190,-0.449912041,
mp-1065288,-0.653199553,
mp-1065301,-0.622251689,
mp-1065668,-0.312002033,
mp-1065846,-1.003951192,
mp-1065995,-1.083055496,
mp-1066078,-0.27471599,
mp-1066131,-1.82115829,
mp-1066274,-0.230286419,
mp-1066400,-0.389089257,
mp-1066566,-0.32863155,
mp-1066609,-0.473163575,
mp-1066781,-0.349915892,
mp-1066791,-1.816542268,
mp-1066975,-0.818938434,
mp-1066989,4.44E-16,
mp-1067236,-0.182093635,
mp-1067248,-0.39422527,
mp-1067280,-1.367767453,
mp-1067587,-0.930707693,
mp-1067743,-0.195776835,
mp-1067793,0,
mp-1067880,0.004817163,
mp-1067920,-1.188205004,
mp-1067925,-0.363973945,
mp-1067986,-0.543975174,
mp-1068002,-0.889617562,
mp-1068035,-0.678453445,
mp-1068042,-0.527744055,
mp-1068048,-0.51293087,
mp-1068053,-0.616422415,
mp-1068157,-0.740480483,
mp-1068164,-0.518491507,
mp-1068167,-0.531483233,
mp-1068217,-0.58921963,
mp-1068235,-0.550116599,
mp-1068239,-0.624681532,
mp-1068243,-0.558447242,
mp-1068244,-0.573185086,
mp-1068256,-0.563401103,
mp-1068296,-0.426967204,
mp-1068300,-0.536506951,
mp-1068331,-0.593797743,
mp-1068340,-1.129949808,
mp-1068348,-0.601211786,
mp-1068364,-0.656953275,
mp-1068387,-0.637373269,
mp-1068398,-0.504908741,
mp-1068422,-0.532682359,
mp-1068431,-0.456073612,
mp-1068446,-0.546201825,
mp-1068447,-0.570432127,
mp-1068489,-0.503500462,
mp-1068559,-0.684570193,
mp-1068587,-0.783159852,
mp-1068639,-0.810091317,
mp-1068653,-0.636395276,
mp-1068661,-0.753426015,
mp-1068664,-0.699643433,
mp-1068732,-0.743124247,
mp-1068746,-0.293298542,
mp-1068775,-0.624326885,
mp-1068782,-0.624880731,
mp-1068803,-0.405895472,
mp-1068843,-2.903924942,
mp-1068869,-0.835351944,
mp-1068891,-0.352565527,
mp-1068906,-0.83983016,
mp-1068908,-0.498044401,
mp-1069004,-0.194541976,
mp-1069044,-0.672831297,
mp-1069105,-0.488510966,
mp-1069139,-0.450635642,
mp-1069147,-0.495851666,
mp-1069160,-0.234431729,
mp-1069270,-0.225749895,
mp-1069288,-0.175158367,
mp-1069296,-1.45524466,
mp-1069357,-0.367525429,
mp-1069375,-0.471644789,
mp-1069383,-0.717065632,
mp-1069443,-0.415991187,
mp-1069444,-0.815478623,
mp-1069594,-0.721491873,
mp-1069603,-0.658235013,
mp-1069604,-0.645621717,
mp-1069611,-0.583748817,
mp-1069613,-2.994010448,
mp-1069658,-0.589793026,
mp-1069706,-0.897650659,
mp-1069708,-0.528204441,
mp-1069712,-0.360438704,
mp-1069771,-0.876450002,
mp-1069790,-0.309169143,
mp-1069809,-0.595869899,
mp-1069824,-0.826237977,
mp-1069825,-0.471028149,
mp-1069898,-0.527782559,
mp-10699,-0.568046689,
mp-1070063,-0.571805835,
mp-1070099,-0.633165598,
mp-1070124,-0.844789684,
mp-1070137,-0.480633974,
mp-1070151,-0.939852297,
mp-1070152,-0.6215325,
mp-1070238,-0.825703919,
mp-1070247,-0.571389019,
mp-1070267,-0.297546297,
mp-1070314,-0.627895594,
mp-1070321,-0.803490937,
mp-1070356,-0.799121678,
mp-1070369,-0.813030005,
mp-1070375,-1.799448371,
mp-1070400,-0.655293286,
mp-1070483,-0.39659974,
mp-1070507,-0.603039026,
mp-1070544,-0.156332716,
mp-1070572,-0.677175999,
mp-1070573,-0.479103833,
mp-1070583,-0.597618639,
mp-1070599,-2.689305782,
mp-1070601,-2.983599663,
mp-1070662,-2.921452522,
mp-1070753,-0.707248628,
mp-1070761,-0.435397774,
mp-1070806,-1.489430904,
mp-1070837,-0.14211446,
mp-1070852,-1.831944942,
mp-1070857,-0.548229575,
mp-1070859,-0.60876435,
mp-1070860,-1.753421545,
mp-1070869,-0.150233671,
mp-1070916,-0.304670691,
mp-1070917,-0.457098514,
mp-1070925,-1.275066137,
mp-1071028,-1.04188323,
mp-1071036,-0.859880984,
mp-1071078,-0.240417883,
mp-1071127,-0.796093166,
mp-1071163,-2.915823698,
mp-1071208,-0.53498739,
mp-1071216,-0.435846806,
mp-1071252,-0.827332139,
mp-10714,-0.556044579,
mp-1071422,-0.179938063,
mp-1071448,-0.560771763,
mp-1071453,-0.67000556,
mp-1071459,-0.817412019,
mp-1071478,-0.808812559,
mp-1071492,-0.607529819,
mp-1071506,0.720667303,
mp-1071541,-2.100928545,
mp-1071555,-0.590083718,
mp-1071567,-0.615908265,
mp-1071627,-0.542263687,
mp-1071645,-0.270650685,
mp-1071690,-0.191856384,
mp-1071694,-0.552646518,
mp-1071720,-0.723746777,
mp-1071732,-0.126857504,
mp-1071737,-0.586655319,
mp-1071848,-0.850909591,
mp-1071889,-1.292333841,
mp-1071890,-0.789158106,
mp-1071904,-0.192935631,
mp-1071955,-1.031276345,
mp-1072051,-0.713855922,
mp-1072086,-1.488386512,
mp-1072087,-0.805862963,
mp-1072193,-4.303852081,
mp-1072199,-0.224626288,
mp-1072248,-0.508309603,
mp-1072255,-0.398342133,
mp-1072264,-0.223147601,
mp-1072345,-0.522785246,
mp-1072381,-0.416487813,
mp-1072399,-0.461630017,
mp-1072444,-0.534771264,
mp-1072537,-0.588018358,
mp-1072553,-0.370571166,
mp-1072580,-1.107899308,
mp-1072598,-0.365868479,
mp-1072619,-0.277504832,
mp-1072712,-1.452982783,
mp-1072737,-0.279671788,
mp-1072798,-0.44955954,
mp-1072856,-0.359667778,
mp-1072888,-0.803607345,
mp-1072922,-0.616224945,
mp-10740,0,
mp-10763,-0.360897064,
mp-1076445,-2.348456144,
mp-10767,-2.803988934,
mp-1076931,-0.920195699,
mp-1076933,-0.449777871,
mp-1076936,-1.202028394,
mp-1076951,-0.740287721,
mp-1076961,-0.929417372,
mp-1076964,-1.218863487,
mp-1076970,-0.880571067,
mp-1076987,-0.616779029,
mp-1076993,-0.507502794,
mp-1077034,-0.609004915,
mp-1077056,-0.69761616,
mp-1077063,-0.761551797,
mp-1077082,-0.348182648,
mp-1077088,-0.262545496,
mp-1077095,-0.373919338,
mp-1077097,-0.42930299,
mp-1077102,-0.55082202,
mp-1077107,-0.643794656,
mp-1077133,-0.732644916,
mp-1077154,-0.231946751,
mp-1077165,-0.34252575,
mp-1077179,-0.065072514,
mp-1077191,-0.236106575,
mp-1077201,-0.7402578,
mp-1077209,-0.289039731,
mp-1077210,-0.575421333,
mp-1077226,-0.568561614,
mp-1077228,-0.781983733,
mp-1077244,-0.565020025,
mp-1077251,-1.007860422,
mp-1077270,-0.682154775,
mp-1077290,-0.343272477,
mp-1077329,-1.258218646,
mp-1077349,-1.008124709,
mp-1077367,-0.547964692,
mp-1077374,-1.570403099,
mp-1077380,-0.797446072,
mp-1077383,-0.997816443,
mp-1077392,-0.668361127,
mp-1077393,-0.696095943,
mp-1077404,-0.422737151,
mp-1077423,-0.444716692,
mp-1077428,-0.183063745,
mp-1077442,-0.67780906,
mp-1077443,-0.864145517,
mp-1077466,-0.537937403,
mp-1077470,-0.552320063,
mp-1077471,-0.724254727,
mp-1077479,-0.620987236,
mp-1077498,-0.236439198,
mp-1077503,-0.562816679,
mp-1077512,-0.851190448,
mp-1077518,-0.373190612,
mp-1077534,-0.744383454,
mp-1077547,-0.410375744,
mp-1077552,-0.378381461,
mp-1077553,-1.543634057,
mp-1077556,-0.64630723,
mp-1077578,-0.396006644,
mp-1077593,-0.621867537,
mp-1077599,-0.588937938,
mp-1077722,-0.941308796,
mp-1077738,-0.277354538,
mp-1077741,-0.245394409,
mp-1077750,-0.360150993,
mp-1077762,-1.128044009,
mp-1077788,-0.175722882,
mp-1077791,-0.021963889,
mp-1077796,-0.82683897,
mp-1077797,-1.099653959,
mp-10778,-1.721644878,
mp-1077830,-0.778070986,
mp-1077837,-0.719376981,
mp-1077854,-0.32471177,
mp-10779,-1.724383354,
mp-1077901,-0.558324635,
mp-1077903,-0.346663326,
mp-1077904,-1.559246182,
mp-1077911,-0.271592736,
mp-1077915,-0.307271242,
mp-1077918,-2.680054426,
mp-1077922,-0.512196839,
mp-1077925,-0.187282145,
mp-1077930,-0.588955879,
